id,id_equipo,id_tanque,fecha,hora,volumen,temperatura,codigo,baja,vbat1,vbat2,fuel_level_dmm,water_level_dmm,water_volume_lts,tank_site_id
198381,143,147,2018-08-09,16:30:00,0005050.470,15.8,N1,0,060,220,00006213,00000000,00000000,2
198382,143,152,2018-08-09,16:30:00,0008610.570,15.6,N1,0,060,220,00009002,00000000,00000000,3
209803,220,400,2018-08-09,16:14:46,0040629.080,8.4,N1,0,060,293,00020968,00000000,0000.000,1
209804,220,400,2018-08-09,16:14:46,0040629.080,8.4,V1,0,060,293,00020968,00000000,0000.000,1
209805,220,400,2018-08-09,16:15:45,0040579.640,8.4,N1,0,060,293,00020944,00000000,0000.000,1
209806,220,400,2018-08-09,16:15:45,0040579.640,8.4,V1,0,060,293,00020944,00000000,0000.000,1
209807,220,400,2018-08-09,16:16:43,0040542.560,8.4,N1,0,060,292,00020926,00000000,0000.000,1
198383,143,151,2018-08-09,16:30:00,0003462.000,16.3,N1,0,060,220,00004176,00000000,00000000,4
198384,143,153,2018-08-09,16:30:00,0000633.790,16.0,N1,0,060,220,00001081,00000000,00000000,5
198385,143,154,2018-08-09,16:30:00,0007105.880,15.8,N1,0,060,220,00007920,00000000,00000000,6
198386,143,155,2018-08-09,16:30:00,0000496.640,17.3,N1,0,060,220,00000413,00000000,00000000,7
198387,143,151,2018-08-09,16:31:18,0003435.000,16.3,V1,0,060,220,00004149,00000000,00000000,4
209808,220,400,2018-08-09,16:16:44,0040542.560,8.4,V1,0,060,292,00020926,00000000,0000.000,1
209809,220,400,2018-08-09,16:17:42,0040538.440,8.5,N1,0,060,293,00020924,00000000,0000.000,1
209810,220,400,2018-08-09,16:17:42,0040538.440,8.5,V1,0,060,293,00020924,00000000,0000.000,1
209811,220,400,2018-08-09,16:18:41,0040524.020,8.5,N1,0,060,292,00020917,00000000,0000.000,1
209812,220,400,2018-08-09,16:18:41,0040524.020,8.5,V1,0,060,292,00020917,00000000,0000.000,1
198388,143,152,2018-08-09,16:35:16,0008591.210,15.6,V1,0,060,220,00008986,00000000,00000000,3
198389,143,152,2018-08-09,16:36:15,0008566.820,15.6,V1,0,060,220,00008966,00000000,00000000,3
198390,143,147,2018-08-09,16:39:13,0005018.280,15.8,V1,0,060,220,00006184,00000000,00000000,2
198391,143,147,2018-08-09,16:41:12,0004991.640,15.8,V1,0,060,220,00006160,00000000,00000000,2
198392,143,154,2018-08-09,16:59:02,0007090.540,15.8,V1,0,060,220,00007907,00000000,00000000,6
209813,220,400,2018-08-09,16:19:40,0040507.540,8.4,N1,0,060,293,00020909,00000000,0000.000,1
209814,220,400,2018-08-09,16:19:40,0040507.540,8.4,V1,0,060,293,00020909,00000000,0000.000,1
209815,220,400,2018-08-09,16:20:39,0040491.060,8.5,N1,0,060,293,00020901,00000000,0000.000,1
209816,220,400,2018-08-09,16:20:39,0040491.060,8.5,V1,0,060,293,00020901,00000000,0000.000,1
209817,220,400,2018-08-09,16:21:38,0040474.510,8.5,N1,0,060,293,00020893,00000000,0000.000,1
198393,143,153,2018-08-09,17:00:00,0000633.790,16.0,N1,0,060,220,00001081,00000000,00000000,5
198394,143,154,2018-08-09,17:00:00,0007090.540,15.8,V1,0,060,220,00007907,00000000,00000000,6
198395,143,155,2018-08-09,17:00:00,0000496.640,17.3,N1,0,060,220,00000413,00000000,00000000,7
130880,429,986,2018-08-09,16:14:20,0004501.000,19.4,V1,0,060,290,00006229,00000000,0000.000,1
198396,143,146,2018-08-09,17:00:00,0000824.600,16.9,N1,0,060,220,00001007,00000000,00000000,1
130881,429,986,2018-08-09,16:15:19,0004499.000,19.5,V1,0,060,290,00006227,00000000,0000.000,1
198397,143,147,2018-08-09,17:00:00,0004977.210,15.8,N1,0,060,220,00006147,00000000,00000000,2
130882,429,986,2018-08-09,16:16:18,0004497.000,19.4,V1,0,060,290,00006225,00000000,0000.000,1
130883,429,986,2018-08-09,16:17:17,0004494.000,19.5,V1,0,060,290,00006222,00000000,0000.000,1
209818,220,400,2018-08-09,16:21:38,0040474.510,8.5,V1,0,060,293,00020893,00000000,0000.000,1
209819,220,400,2018-08-09,16:22:37,0040455.880,8.5,N1,0,060,293,00020884,00000000,0000.000,1
209820,220,400,2018-08-09,16:22:37,0040455.880,8.5,V1,0,060,293,00020884,00000000,0000.000,1
209821,220,400,2018-08-09,16:23:36,0040439.320,8.5,N1,0,060,292,00020876,00000000,0000.000,1
198398,143,152,2018-08-09,17:00:00,0008564.380,15.6,N1,0,060,220,00008964,00000000,00000000,3
198399,143,151,2018-08-09,17:00:00,0003435.000,16.3,N1,0,060,220,00004149,00000000,00000000,4
209822,220,400,2018-08-09,16:23:36,0040439.320,8.5,V1,0,060,292,00020876,00000000,0000.000,1
130884,429,986,2018-08-09,16:23:10,0004487.000,19.5,V1,0,060,291,00006215,00000000,0000.000,1
198400,143,151,2018-08-09,17:01:01,0003382.000,16.3,V1,0,060,220,00004096,00000000,00000000,4
130885,429,989,2018-08-09,16:27:02,0006382.826,19.1,V1,0,060,292,00007551,00000000,0000.000,4
198401,143,152,2018-08-09,17:05:58,0008541.200,15.6,V1,0,060,220,00008945,00000000,00000000,3
130886,429,989,2018-08-09,16:28:01,0006378.162,19.0,V1,0,060,291,00007547,00000000,0000.000,4
198402,143,147,2018-08-09,17:13:53,0004946.300,15.8,V1,0,060,220,00006119,00000000,00000000,2
130887,429,989,2018-08-09,16:29:00,0006378.162,19.1,V1,0,060,291,00007547,00000000,0000.000,4
130888,429,989,2018-08-09,16:29:59,0006378.162,19.1,V1,0,060,291,00007547,00000000,0000.000,4
209823,220,400,2018-08-09,16:24:34,0040422.760,8.5,N1,0,060,292,00020868,00000000,0000.000,1
209824,220,400,2018-08-09,16:24:34,0040422.760,8.5,V1,0,060,292,00020868,00000000,0000.000,1
209825,220,400,2018-08-09,16:25:33,0040406.200,8.5,N1,0,060,292,00020860,00000000,0000.000,1
198403,143,151,2018-08-09,17:15:52,0003351.000,16.3,V1,0,060,220,00004065,00000000,00000000,4
209826,220,400,2018-08-09,16:25:33,0040406.200,8.5,V1,0,060,292,00020860,00000000,0000.000,1
130889,429,986,2018-08-09,16:34:56,0004466.000,19.5,V1,0,060,290,00006194,00000000,0000.000,1
209827,220,400,2018-08-09,16:26:32,0040375.150,8.5,N1,0,060,293,00020845,00000000,0000.000,1
130890,429,986,2018-08-09,16:35:55,0004466.000,19.5,V1,0,060,290,00006194,00000000,0000.000,1
130891,429,986,2018-08-09,16:36:54,0004467.000,19.4,V1,0,060,290,00006195,00000000,0000.000,1
130892,429,986,2018-08-09,16:37:53,0004465.000,19.4,V1,0,060,290,00006193,00000000,0000.000,1
62279,159,187,2018-08-09,17:04:01,0011660.120,17.0,V1,0,060,285,00008998,00000000,0000.000,2
130893,429,986,2018-08-09,16:39:51,0004461.000,19.5,V1,0,060,290,00006189,00000000,0000.000,1
209828,220,400,2018-08-09,16:26:32,0040375.150,8.5,V1,0,060,293,00020845,00000000,0000.000,1
209829,220,400,2018-08-09,16:27:31,0040327.540,8.5,N1,0,060,293,00020822,00000000,0000.000,1
209830,220,400,2018-08-09,16:27:31,0040327.540,8.5,V1,0,060,293,00020822,00000000,0000.000,1
209831,220,400,2018-08-09,16:28:30,0040279.930,8.5,N1,0,060,293,00020799,00000000,0000.000,1
209832,220,400,2018-08-09,16:28:30,0040279.930,8.5,V1,0,060,293,00020799,00000000,0000.000,1
130894,429,986,2018-08-09,16:46:43,0004456.000,19.5,V1,0,060,290,00006184,00000000,0000.000,1
130895,429,986,2018-08-09,16:51:37,0004452.000,19.5,V1,0,060,290,00006180,00000000,0000.000,1
130896,429,986,2018-08-09,16:52:36,0004448.000,19.5,V1,0,060,290,00006176,00000000,0000.000,1
130897,429,986,2018-08-09,16:53:35,0004448.000,19.5,V1,0,060,290,00006176,00000000,0000.000,1
130898,429,986,2018-08-09,16:54:34,0004445.000,19.5,V1,0,060,290,00006173,00000000,0000.000,1
18204,365,772,2018-08-09,16:40:25,0064527.040,5.0,N1,0,067,364,00006080,00000000,0000.000,4
18205,365,769,2018-08-09,16:41:15,0000000.000,7.0,N1,0,067,366,00000000,00000000,0000.000,1
18206,365,770,2018-08-09,16:41:48,0007849.415,4.0,N1,0,065,365,00000685,00000000,0000.000,2
209833,220,400,2018-08-09,16:29:29,0040232.320,8.5,N1,0,060,292,00020776,00000000,0000.000,1
209834,220,400,2018-08-09,16:29:29,0040232.320,8.5,V1,0,060,292,00020776,00000000,0000.000,1
209835,220,400,2018-08-09,16:30:28,0040184.710,8.5,N1,0,060,292,00020753,00000000,0000.000,1
18207,365,771,2018-08-09,16:45:23,0091199.780,3.0,N1,0,066,362,00007795,00000000,0000.000,3
209836,220,400,2018-08-09,16:30:28,0040184.710,8.5,V1,0,060,292,00020753,00000000,0000.000,1
18208,365,771,2018-08-09,16:46:25,0091199.780,3.0,N1,0,066,362,00007795,00000000,0000.000,3
130899,429,986,2018-08-09,16:55:32,0004424.000,19.5,V1,0,060,290,00006152,00000000,0000.000,1
209837,220,400,2018-08-09,16:31:26,0040139.170,8.5,N1,0,060,293,00020731,00000000,0000.000,1
130900,429,986,2018-08-09,16:57:30,0004422.000,19.5,V1,0,060,291,00006150,00000000,0000.000,1
130901,429,986,2018-08-09,16:58:29,0004421.000,19.5,V1,0,060,290,00006149,00000000,0000.000,1
130902,429,986,2018-08-09,16:59:28,0004422.000,19.5,V1,0,060,290,00006150,00000000,0000.000,1
130903,429,989,2018-08-09,17:01:23,0006378.162,19.0,N1,0,060,291,00007547,00000000,0000.000,4
4414,484,1037,2018-08-09,16:10:47,0023825.000,7.0,V1,0,060,268,00016658,00000000,0000.000,1
4415,484,1037,2018-08-09,16:11:46,0023822.000,7.0,V1,0,060,268,00016656,00000000,0000.000,1
4416,484,1037,2018-08-09,16:12:45,0023822.000,7.0,V1,0,060,268,00016656,00000000,0000.000,1
4417,484,1037,2018-08-09,16:13:44,0023822.000,7.0,V1,0,060,268,00016656,00000000,0000.000,1
209838,220,400,2018-08-09,16:31:27,0040139.170,8.5,V1,0,060,293,00020731,00000000,0000.000,1
209839,220,400,2018-08-09,16:32:25,0040091.560,8.5,N1,0,060,292,00020708,00000000,0000.000,1
209840,220,400,2018-08-09,16:32:25,0040091.560,8.5,V1,0,060,292,00020708,00000000,0000.000,1
209841,220,400,2018-08-09,16:33:24,0040043.650,8.5,N1,0,060,293,00020685,00000000,0000.000,1
209842,220,400,2018-08-09,16:33:24,0040043.650,8.5,V1,0,060,293,00020685,00000000,0000.000,1
130904,429,988,2018-08-09,17:02:16,0005595.920,18.0,N1,0,060,291,00006868,00000000,0000.000,3
130905,429,986,2018-08-09,17:02:24,0004422.000,19.5,N1,0,060,290,00006150,00000000,0000.000,1
10326,501,1087,2018-08-09,16:02:37,0010751.000,12.1,V1,0,061,295,00010751,00000000,0000.000,1
130906,429,990,2018-08-09,17:02:43,0000842.654,19.6,N1,0,060,291,00001829,00000000,0000.000,5
10327,501,1087,2018-08-09,16:03:36,0010746.000,12.1,V1,0,061,295,00010746,00000000,0000.000,1
130907,429,987,2018-08-09,17:02:51,0003167.000,18.5,N1,0,060,291,00004593,00000000,0000.000,2
10328,501,1087,2018-08-09,16:04:35,0010742.000,12.1,V1,0,061,295,00010742,00000000,0000.000,1
130908,429,986,2018-08-09,17:12:13,0004418.000,19.5,V1,0,060,290,00006146,00000000,0000.000,1
10329,501,1087,2018-08-09,16:05:34,0010737.000,12.1,V1,0,061,295,00010737,00000000,0000.000,1
18209,365,771,2018-08-09,16:48:27,0091199.780,3.0,N1,0,066,362,00007795,00000000,0000.000,3
18210,365,772,2018-08-09,16:50:35,0064527.040,5.0,N1,0,067,363,00006080,00000000,0000.000,4
4418,484,1037,2018-08-09,17:02:56,0023823.500,7.0,N1,0,060,268,00016657,00000000,0000.000,1
18211,365,771,2018-08-09,16:51:31,0091199.780,3.0,N1,0,066,362,00007795,00000000,0000.000,3
18212,365,769,2018-08-09,16:51:35,0000000.000,7.0,N1,0,066,366,00000000,00000000,0000.000,1
18213,365,770,2018-08-09,16:51:39,0007849.415,4.0,N1,0,067,365,00000685,00000000,0000.000,2
209843,220,400,2018-08-09,16:34:23,0040033.200,8.5,N1,0,060,292,00020680,00000000,0000.000,1
209844,220,400,2018-08-09,16:34:23,0040033.200,8.5,V1,0,060,292,00020680,00000000,0000.000,1
209845,220,400,2018-08-09,16:35:22,0040031.110,8.5,N1,0,060,292,00020679,00000000,0000.000,1
209846,220,400,2018-08-09,16:35:22,0040031.110,8.5,V1,0,060,292,00020679,00000000,0000.000,1
209847,220,400,2018-08-09,16:36:21,0040033.200,8.5,N1,0,060,292,00020680,00000000,0000.000,1
10330,501,1087,2018-08-09,16:06:33,0010733.000,12.1,V1,0,061,295,00010733,00000000,0000.000,1
10331,501,1087,2018-08-09,16:07:31,0010729.000,12.1,V1,0,061,295,00010729,00000000,0000.000,1
130909,429,986,2018-08-09,17:14:11,0004416.000,19.5,V1,0,060,290,00006144,00000000,0000.000,1
10332,501,1087,2018-08-09,16:08:30,0010726.000,12.1,V1,0,061,295,00010726,00000000,0000.000,1
10333,501,1087,2018-08-09,16:09:29,0010723.000,12.1,V1,0,061,295,00010723,00000000,0000.000,1
10334,501,1087,2018-08-09,16:10:28,0010720.000,12.2,V1,0,061,295,00010720,00000000,0000.000,1
10335,501,1087,2018-08-09,16:11:27,0010717.000,12.1,V1,0,061,295,00010717,00000000,0000.000,1
10336,501,1087,2018-08-09,16:12:26,0010714.000,12.2,V1,0,061,295,00010714,00000000,0000.000,1
10337,501,1087,2018-08-09,16:13:25,0010711.000,12.2,V1,0,061,295,00010711,00000000,0000.000,1
10338,501,1087,2018-08-09,16:14:24,0010709.000,12.2,V1,0,061,295,00010709,00000000,0000.000,1
10339,501,1087,2018-08-09,16:15:22,0010706.000,12.2,V1,0,061,295,00010706,00000000,0000.000,1
237355,357,764,2018-08-09,16:12:23,0009355.480,12.5,V1,0,060,350,00009560,00000000,00000000,2
237356,357,763,2018-08-09,16:15:23,0013100.000,13.1,V1,0,060,346,00012373,00000000,00000000,1
237357,357,766,2018-08-09,16:16:47,0014669.680,13.4,V1,0,060,311,00013993,00000000,00000000,4
237358,357,763,2018-08-09,16:18:19,0013076.000,13.1,V1,0,060,347,00012353,00000000,00000000,1
209848,220,400,2018-08-09,16:36:21,0040033.200,8.5,V1,0,060,292,00020680,00000000,0000.000,1
209849,220,400,2018-08-09,16:37:20,0040031.110,8.5,N1,0,060,292,00020679,00000000,0000.000,1
209850,220,400,2018-08-09,16:38:19,0040033.200,8.5,N1,0,060,293,00020680,00000000,0000.000,1
209851,220,400,2018-08-09,16:39:17,0040031.110,8.5,N1,0,060,292,00020679,00000000,0000.000,1
209852,220,400,2018-08-09,16:40:16,0040031.110,8.5,N1,0,060,292,00020679,00000000,0000.000,1
458569,248,426,2018-08-09,16:17:47,0008287.000,14.7,V1,0,065,320,00008827,00000000,00000000,5
10340,501,1087,2018-08-09,16:16:21,0010703.000,12.2,V1,0,061,295,00010703,00000000,0000.000,1
10341,501,1087,2018-08-09,16:17:20,0010701.000,12.2,V1,0,061,295,00010701,00000000,0000.000,1
10342,501,1087,2018-08-09,16:18:19,0010698.000,12.2,V1,0,061,295,00010698,00000000,0000.000,1
10343,501,1087,2018-08-09,16:19:18,0010696.000,12.2,V1,0,061,295,00010696,00000000,0000.000,1
10344,501,1087,2018-08-09,16:20:17,0010694.000,12.2,V1,0,061,295,00010694,00000000,0000.000,1
6627,492,1072,2018-08-09,16:03:06,0022567.355,13.0,V1,0,070,202,00001529,00000000,0000.000,1
6628,492,1072,2018-08-09,16:06:04,0022417.299,13.0,V1,0,070,202,00001521,00000000,0000.000,1
6629,492,1072,2018-08-09,16:06:34,0022398.542,13.0,V1,0,070,202,00001520,00000000,0000.000,1
6630,492,1072,2018-08-09,16:08:03,0022323.514,13.0,V1,0,070,202,00001516,00000000,0000.000,1
458570,248,430,2018-08-09,16:18:14,0005014.544,11.9,V1,0,060,290,00007278,00000000,00000000,9
458571,248,422,2018-08-09,16:19:55,0005342.750,13.4,V1,0,025,285,00007621,00000000,00000000,1
458572,248,424,2018-08-09,16:20:40,0005680.812,14.5,V1,0,066,297,00006785,00000000,00000000,3
458573,248,426,2018-08-09,16:22:40,0008041.400,14.7,V1,0,065,320,00008624,00000000,00000000,5
458574,248,426,2018-08-09,16:24:38,0008007.800,14.7,V1,0,065,321,00008596,00000000,00000000,5
10345,501,1087,2018-08-09,16:21:16,0010691.000,12.2,V1,0,061,295,00010691,00000000,0000.000,1
10346,501,1087,2018-08-09,16:22:15,0010689.000,12.2,V1,0,061,295,00010689,00000000,0000.000,1
10347,501,1087,2018-08-09,16:23:13,0010687.000,12.2,V1,0,061,295,00010687,00000000,0000.000,1
10348,501,1087,2018-08-09,16:24:12,0010685.000,12.2,V1,0,061,295,00010685,00000000,0000.000,1
10349,501,1087,2018-08-09,16:25:11,0010683.000,12.2,V1,0,061,295,00010683,00000000,0000.000,1
458575,248,423,2018-08-09,16:25:56,0006637.925,12.3,V1,0,060,290,00009168,00000000,00000000,2
458576,248,423,2018-08-09,16:27:54,0006616.475,12.3,V1,0,060,290,00009142,00000000,00000000,2
458577,248,428,2018-08-09,16:29:50,0007662.600,14.2,V1,0,060,288,00010715,00000000,00000000,7
458578,248,426,2018-08-09,16:30:30,0007971.800,14.7,V1,0,065,321,00008566,00000000,00000000,5
458579,248,423,2018-08-09,16:30:50,0006592.750,12.3,V1,0,060,290,00009114,00000000,00000000,2
209853,220,400,2018-08-09,16:41:15,0040033.200,8.5,N1,0,060,292,00020680,00000000,0000.000,1
209854,220,400,2018-08-09,16:42:14,0040031.110,8.5,N1,0,060,292,00020679,00000000,0000.000,1
209855,220,400,2018-08-09,16:43:13,0040033.200,8.5,N1,0,060,292,00020680,00000000,0000.000,1
209856,220,400,2018-08-09,16:44:12,0040033.200,8.5,N1,0,060,293,00020680,00000000,0000.000,1
209857,220,400,2018-08-09,16:45:11,0040033.200,8.5,N1,0,060,292,00020680,00000000,0000.000,1
10350,501,1087,2018-08-09,16:26:10,0010680.000,12.2,V1,0,061,295,00010680,00000000,0000.000,1
10351,501,1087,2018-08-09,16:27:09,0010679.000,12.2,V1,0,061,295,00010679,00000000,0000.000,1
10352,501,1087,2018-08-09,16:28:08,0010676.000,12.2,V1,0,061,295,00010676,00000000,0000.000,1
10353,501,1087,2018-08-09,16:29:07,0010674.000,12.2,V1,0,061,295,00010674,00000000,0000.000,1
10354,501,1087,2018-08-09,16:30:05,0010673.000,12.2,F1,0,061,295,00010673,00000000,0000.000,1
458580,248,429,2018-08-09,16:33:13,0005653.050,15.6,V1,0,066,292,00008227,00000000,00000000,8
458581,248,422,2018-08-09,16:33:37,0005306.200,13.4,V1,0,025,285,00007578,00000000,00000000,1
458582,248,423,2018-08-09,16:33:46,0006535.800,12.3,V1,0,060,290,00009047,00000000,00000000,2
458583,248,430,2018-08-09,16:34:52,0004927.270,12.0,V1,0,060,290,00007182,00000000,00000000,9
458584,248,424,2018-08-09,16:38:17,0005650.500,14.5,V1,0,066,297,00006758,00000000,00000000,3
10355,501,1087,2018-08-09,16:30:05,0010673.000,12.2,V1,0,061,295,00010673,00000000,0000.000,1
10356,501,1087,2018-08-09,16:31:04,0010671.000,12.2,V1,0,061,295,00010671,00000000,0000.000,1
10357,501,1087,2018-08-09,16:32:03,0010669.000,12.2,V1,0,061,295,00010669,00000000,0000.000,1
10358,501,1087,2018-08-09,16:34:01,0010666.000,12.2,V1,0,061,295,00010666,00000000,0000.000,1
10359,501,1087,2018-08-09,16:35:00,0010664.000,12.2,V1,0,061,295,00010664,00000000,0000.000,1
110454,477,1013,2018-08-09,16:55:54,0008571.563,12.0,V1,0,066,239,00009391,00000000,0000.000,4
110455,477,1010,2018-08-09,16:59:30,0008771.825,14.1,V1,0,066,267,00009555,00000000,0000.000,1
110456,477,1010,2018-08-09,17:00:29,0008770.592,14.1,N1,0,065,267,00009554,00000000,0000.000,1
110457,477,1010,2018-08-09,17:00:29,0008770.592,14.1,V1,0,065,267,00009554,00000000,0000.000,1
209858,220,400,2018-08-09,16:46:10,0040033.200,8.5,N1,0,060,293,00020680,00000000,0000.000,1
209859,220,400,2018-08-09,16:47:08,0040033.200,8.5,N1,0,060,293,00020680,00000000,0000.000,1
209860,220,400,2018-08-09,16:48:07,0040033.200,8.5,N1,0,060,293,00020680,00000000,0000.000,1
209861,220,400,2018-08-09,16:49:06,0040033.200,8.5,N1,0,060,293,00020680,00000000,0000.000,1
209862,220,400,2018-08-09,16:50:05,0040033.200,8.5,N1,0,060,293,00020680,00000000,0000.000,1
458585,248,430,2018-08-09,16:38:47,0004903.636,12.0,V1,0,060,290,00007156,00000000,00000000,9
458586,248,423,2018-08-09,16:39:38,0006515.400,12.3,V1,0,060,290,00009023,00000000,00000000,2
458587,248,430,2018-08-09,16:39:45,0004867.266,12.0,V1,0,060,290,00007116,00000000,00000000,9
458588,248,422,2018-08-09,16:40:29,0005270.500,13.4,V1,0,025,285,00007536,00000000,00000000,1
458589,248,422,2018-08-09,16:42:26,0005237.186,13.4,V1,0,025,284,00007497,00000000,00000000,1
110458,477,1011,2018-08-09,17:00:36,0006282.600,16.2,N1,0,060,290,00007474,00000000,0000.000,2
110459,477,1011,2018-08-09,17:00:36,0006282.600,16.2,V1,0,060,290,00007474,00000000,0000.000,2
110460,477,1014,2018-08-09,17:01:27,0009759.360,10.8,V1,0,066,290,00010359,00000000,0000.000,5
110461,477,1010,2018-08-09,17:01:28,0008770.592,14.1,V1,0,066,267,00009554,00000000,0000.000,1
110462,477,1011,2018-08-09,17:01:35,0006265.350,16.2,V1,0,060,290,00007459,00000000,0000.000,2
10360,501,1087,2018-08-09,16:36:58,0010661.000,12.2,V1,0,061,295,00010661,00000000,0000.000,1
10361,501,1087,2018-08-09,16:37:56,0010659.000,12.2,V1,0,061,295,00010659,00000000,0000.000,1
10362,501,1087,2018-08-09,16:39:54,0010656.000,12.2,V1,0,061,295,00010656,00000000,0000.000,1
10363,501,1087,2018-08-09,16:55:36,0010635.000,12.3,V1,0,061,295,00010635,00000000,0000.000,1
10364,501,1087,2018-08-09,16:57:34,0010632.000,12.3,V1,0,061,295,00010632,00000000,0000.000,1
458590,248,423,2018-08-09,16:43:33,0006483.100,12.3,V1,0,060,290,00008985,00000000,00000000,2
458591,248,422,2018-08-09,16:45:22,0005216.480,13.4,V1,0,025,284,00007473,00000000,00000000,1
458592,248,423,2018-08-09,16:46:29,0006454.075,12.3,V1,0,060,290,00008950,00000000,00000000,2
458593,248,422,2018-08-09,16:48:19,0005183.720,13.4,V1,0,025,284,00007434,00000000,00000000,1
458594,248,430,2018-08-09,16:48:34,0004831.815,12.0,V1,0,060,290,00007077,00000000,00000000,9
10365,501,1087,2018-08-09,16:58:33,0010630.000,12.3,V1,0,061,295,00010630,00000000,0000.000,1
10366,501,1087,2018-08-09,17:00:30,0010627.000,12.3,F1,0,061,295,00010627,00000000,0000.000,1
10367,501,1087,2018-08-09,17:00:30,0010627.000,12.3,V1,0,061,295,00010627,00000000,0000.000,1
110463,477,1013,2018-08-09,17:01:49,0008571.563,12.0,N1,0,066,238,00009391,00000000,0000.000,4
110464,477,1014,2018-08-09,17:02:26,0009693.640,10.9,N1,0,066,290,00010306,00000000,0000.000,5
110465,477,1014,2018-08-09,17:02:26,0009693.640,10.9,V1,0,066,290,00010306,00000000,0000.000,5
110466,477,1010,2018-08-09,17:02:27,0008770.592,14.1,V1,0,066,267,00009554,00000000,0000.000,1
110467,477,1011,2018-08-09,17:02:34,0006264.200,16.2,V1,0,060,290,00007458,00000000,0000.000,2
30829,431,963,2018-08-09,17:00:29,0032942.052,14.5,N1,0,060,292,00019854,00000000,0000.000,1
237359,357,763,2018-08-09,16:19:17,0013042.040,13.0,V1,0,060,346,00012325,00000000,00000000,1
237360,357,763,2018-08-09,16:23:12,0013020.080,13.1,V1,0,060,347,00012307,00000000,00000000,1
209863,220,400,2018-08-09,16:51:04,0040033.200,8.5,N1,0,060,292,00020680,00000000,0000.000,1
209864,220,400,2018-08-09,16:52:03,0040033.200,8.5,N1,0,060,293,00020680,00000000,0000.000,1
209865,220,400,2018-08-09,16:53:02,0040033.200,8.5,N1,0,060,293,00020680,00000000,0000.000,1
237361,357,765,2018-08-09,16:23:19,0015287.340,13.1,V1,0,060,348,00014402,00000000,00000000,3
209866,220,400,2018-08-09,16:54:00,0040033.200,8.5,N1,0,060,293,00020680,00000000,0000.000,1
237362,357,766,2018-08-09,16:25:35,0014645.320,13.4,V1,0,060,311,00013972,00000000,00000000,4
209867,220,400,2018-08-09,16:55:58,0040033.200,8.5,N1,0,060,292,00020680,00000000,0000.000,1
237363,357,768,2018-08-09,16:26:52,0009135.340,14.2,V1,0,060,337,00009290,00000000,00000000,6
458595,248,424,2018-08-09,16:50:02,0005575.508,14.5,V1,0,066,297,00006691,00000000,00000000,3
18214,365,771,2018-08-09,16:53:34,0091199.780,3.0,N1,0,066,363,00007795,00000000,0000.000,3
18215,365,771,2018-08-09,16:55:37,0091199.780,3.0,N1,0,066,362,00007795,00000000,0000.000,3
458596,248,426,2018-08-09,16:50:04,0007590.120,14.8,V1,0,065,320,00008246,00000000,00000000,5
18216,365,771,2018-08-09,16:56:38,0091199.780,3.0,N1,0,066,363,00007795,00000000,0000.000,3
458597,248,422,2018-08-09,16:50:16,0005163.400,13.4,V1,0,025,284,00007410,00000000,00000000,1
18217,365,771,2018-08-09,16:57:40,0091199.780,3.0,N1,0,066,362,00007795,00000000,0000.000,3
458598,248,430,2018-08-09,16:51:30,0004810.908,12.0,V1,0,060,290,00007054,00000000,00000000,9
18218,365,771,2018-08-09,16:58:41,0091199.780,3.0,N1,0,066,362,00007795,00000000,0000.000,3
458599,248,430,2018-08-09,16:53:27,0004786.355,12.0,V1,0,060,290,00007027,00000000,00000000,9
6631,492,1072,2018-08-09,16:11:01,0022192.150,13.0,V1,0,070,202,00001509,00000000,0000.000,1
6632,492,1072,2018-08-09,16:18:26,0021929.426,13.0,V1,0,070,202,00001495,00000000,0000.000,1
6633,492,1072,2018-08-09,16:19:55,0021835.596,13.0,V1,0,070,202,00001490,00000000,0000.000,1
6634,492,1072,2018-08-09,16:23:23,0021685.397,13.0,V1,0,070,202,00001482,00000000,0000.000,1
6635,492,1072,2018-08-09,16:23:52,0021685.397,13.0,V1,0,070,202,00001482,00000000,0000.000,1
458600,248,422,2018-08-09,16:56:09,0005132.800,13.4,V1,0,025,284,00007374,00000000,00000000,1
458601,248,425,2018-08-09,16:56:47,0004818.040,15.7,V1,0,065,271,00005981,00000000,00000000,4
458602,248,423,2018-08-09,16:57:14,0006430.380,12.4,V1,0,060,291,00008922,00000000,00000000,2
458603,248,423,2018-08-09,17:00:00,0006430.380,12.4,V1,0,060,291,00008922,00000000,00000000,2
458604,248,425,2018-08-09,17:00:00,0004818.040,15.7,N1,0,065,270,00005981,00000000,00000000,4
209868,220,400,2018-08-09,16:56:57,0040033.200,8.6,N1,0,060,293,00020680,00000000,0000.000,1
209869,220,400,2018-08-09,16:57:56,0040033.200,8.5,N1,0,060,293,00020680,00000000,0000.000,1
209870,220,400,2018-08-09,16:58:55,0040033.200,8.5,N1,0,060,293,00020680,00000000,0000.000,1
209871,220,400,2018-08-09,16:59:54,0040033.200,8.6,N1,0,060,293,00020680,00000000,0000.000,1
209872,220,400,2018-08-09,17:00:53,0040033.200,8.5,N1,0,060,292,00020680,00000000,0000.000,1
110468,477,1014,2018-08-09,17:03:24,0009684.960,10.8,V1,0,065,290,00010299,00000000,0000.000,5
110469,477,1011,2018-08-09,17:03:33,0006264.200,16.2,V1,0,060,290,00007458,00000000,0000.000,2
